epoch,accuracy,loss,val_accuracy,val_loss
12,0.9990333318710327,0.005665567237883806,0.9886666536331177,0.16532379388809204
13,0.9987999796867371,0.00651393411681056,0.9791666865348816,0.03982697054743767
14,0.9992833137512207,0.005307085812091827,0.8388333320617676,0.2669965922832489
0,0.9508500099182129,0.14201518893241882,0.5261666774749756,0.9226769208908081
1,0.9713500142097473,0.08954579383134842,0.778333306312561,0.7845374941825867
2,0.9751999974250793,0.07678021490573883,0.49166667461395264,1.1806501150131226
3,0.9750000238418579,0.07724879682064056,0.7778333425521851,0.5625351071357727
4,0.9762666821479797,0.07314354926347733,0.7741666436195374,0.7777469754219055
5,0.9928666949272156,0.027985913679003716,0.44583332538604736,3.2305078506469727
6,0.9982166886329651,0.008546138182282448,0.7914999723434448,0.22746427357196808
7,0.9965500235557556,0.01678643561899662,0.44583332538604736,2.140442132949829
8,0.9986000061035156,0.007197314407676458,0.9984999895095825,0.04657828435301781
9,0.9973333477973938,0.012247824110090733,0.9236666560173035,0.3722529709339142
10,0.9986166954040527,0.007983322255313396,0.9778333306312561,0.06286013871431351
11,0.9989833235740662,0.0055662221275269985,0.9838333129882812,0.11507163196802139
12,0.9986500144004822,0.007342095952481031,0.956333339214325,0.15273907780647278
13,0.9991833567619324,0.005615622736513615,0.9990000128746033,0.012999231927096844
14,0.997866690158844,0.011570137925446033,0.8301666378974915,0.6487314701080322
0,0.9545833468437195,0.13620059192180634,0.5078333616256714,1.0150753259658813
1,0.9722999930381775,0.08676083385944366,0.32249999046325684,1.6585315465927124
2,0.9734166860580444,0.08147706836462021,0.5504999756813049,1.276593804359436
3,0.9752166867256165,0.07738669961690903,0.49783334136009216,1.0418486595153809
4,0.9748499989509583,0.07638738304376602,0.687333345413208,0.8590051531791687
5,0.9759500026702881,0.0741511657834053,0.30816665291786194,2.13234543800354
6,0.9770333170890808,0.06987213343381882,0.5461666584014893,1.1230642795562744
7,0.9780666828155518,0.06807413697242737,0.67166668176651,1.0258101224899292
8,0.9780499935150146,0.06890752911567688,0.6629999876022339,0.8448809385299683
9,0.9783333539962769,0.06838382035493851,0.6058333516120911,0.8683305382728577
10,0.9783666729927063,0.06661850214004517,0.5485000014305115,1.1307061910629272
11,0.9782999753952026,0.06736557185649872,0.6623333096504211,0.8911197781562805
12,0.9785000085830688,0.06867169588804245,0.3413333296775818,2.539363384246826
13,0.9793999791145325,0.06367167085409164,0.6603333353996277,1.8431859016418457
14,0.9790999889373779,0.06471987813711166,0.6606666445732117,1.8792684078216553
0,0.9517166614532471,0.14369520545005798,0.5376666784286499,0.9260822534561157
1,0.9734333157539368,0.08395184576511383,0.5691666603088379,0.9502897262573242
2,0.9728833436965942,0.08942141383886337,0.7601666450500488,0.6031511425971985
3,0.9774166941642761,0.0728723406791687,0.7828333377838135,0.5809564590454102
4,0.9772999882698059,0.0727212056517601,0.5740000009536743,0.745943009853363
0,0.9540500044822693,0.1338835209608078,0.5818333625793457,3.0077731609344482
1,0.9732000231742859,0.08404099196195602,0.3346666693687439,1.5693011283874512
2,0.9740666747093201,0.08574795722961426,0.44316667318344116,1.026691198348999
3,0.9748833179473877,0.07903586328029633,0.8550000190734863,0.5239144563674927
4,0.977066695690155,0.07190195471048355,0.9465000033378601,0.24725130200386047
0,0.9560999870300293,0.13008397817611694,0.9303333163261414,0.3229827582836151
1,0.9720166921615601,0.08984921127557755,0.9298333525657654,0.2584066092967987
2,0.9742833375930786,0.08005772531032562,0.7860000133514404,0.43614456057548523
3,0.9776999950408936,0.07098691910505295,0.9304999709129333,0.3607630729675293
4,0.9761499762535095,0.08111023902893066,0.6178333163261414,0.7181519269943237
0,0.9532166719436646,0.13544394075870514,0.6151666641235352,0.7183679938316345
1,0.9735166430473328,0.08465608209371567,0.6604999899864197,0.8951339721679688
2,0.973633348941803,0.08689305186271667,0.5088333487510681,0.8782158493995667
3,0.9762833118438721,0.07398036122322083,0.5450000166893005,1.1829214096069336
4,0.9767166376113892,0.07313808053731918,0.5099999904632568,1.129267692565918
0,0.9833833575248718,0.048818089067935944,0.7835000157356262,0.5599234104156494
1,0.9676833152770996,0.10027206689119339,0.6268333196640015,0.7443426847457886
0,0.9666000008583069,0.09585467725992203,0.7646666765213013,0.6502622365951538
1,0.9702333211898804,0.09567013382911682,0.7853333353996277,0.5492936968803406
0,0.9558500051498413,0.12666861712932587,0.45116665959358215,1.3069607019424438
1,0.9725000262260437,0.08631275594234467,0.7788333296775818,0.7153489589691162
2,0.974133312702179,0.08063292503356934,0.7773333191871643,0.46588945388793945
0,0.9828166961669922,0.0541832260787487,0.8308333158493042,0.490657240152359
1,0.9969833493232727,0.01665220782160759,0.9955000281333923,0.026932479813694954
2,0.9971333146095276,0.013643339276313782,0.8709999918937683,0.28808853030204773
0,0.9509999752044678,0.137350931763649,0.703000009059906,0.7295882105827332
1,0.972266674041748,0.08687032014131546,0.6476666927337646,0.8139827251434326
2,0.973466694355011,0.08331888169050217,0.7689999938011169,0.4979015290737152
0,0.956416666507721,0.13036786019802094,0.5738333463668823,1.029589056968689
1,0.9724500179290771,0.08425723016262054,0.8184999823570251,0.34645700454711914
2,0.975766658782959,0.07723541557788849,0.7595000267028809,0.5396247506141663
0,0.9501166939735413,0.13919779658317566,0.453166663646698,1.1307264566421509
1,0.9715166687965393,0.0889778807759285,0.4560000002384186,0.8427108526229858
2,0.9741166830062866,0.08077481389045715,0.4441666603088379,0.9707995057106018
0,0.9544500112533569,0.133785679936409,0.6309999823570251,0.9048802852630615
1,0.9713833332061768,0.09011081606149673,0.5358333587646484,0.8250362277030945
2,0.974049985408783,0.08176209777593613,0.640333354473114,0.6256902813911438
0,0.9553666710853577,0.13070324063301086,0.6643333435058594,0.9413060545921326
1,0.9709333181381226,0.09194732457399368,0.7745000123977661,0.578630268573761
2,0.9739500284194946,0.08348679542541504,0.7743333578109741,0.6735353469848633
0,0.9562166929244995,0.12896879017353058,0.6383333206176758,0.5681033134460449
1,0.971750020980835,0.08879321813583374,0.7741666436195374,0.4046114385128021
2,0.9735166430473328,0.08422777056694031,0.5141666531562805,0.8423371315002441
0,0.9545166492462158,0.13220958411693573,0.7871666550636292,0.5590193271636963
1,0.972516655921936,0.08655968308448792,0.3556666672229767,1.4814952611923218
2,0.9743166565895081,0.07943877577781677,0.5333333611488342,1.4327843189239502
0,0.9830833077430725,0.05463398993015289,0.9728333353996277,0.08393261581659317
1,0.9957833290100098,0.017730865627527237,0.6211666464805603,2.8403420448303223
2,0.9972500205039978,0.012029488570988178,0.9981666803359985,0.024081723764538765
0,0.9631833434104919,0.1018386036157608,0.9279999732971191,0.24616776406764984
1,0.9749000072479248,0.08104602247476578,0.7419999837875366,0.5000600814819336
2,0.9764166474342346,0.07322797179222107,0.9336666464805603,0.27180159091949463
3,0.9774666428565979,0.07111065834760666,0.625333309173584,0.601615309715271
4,0.977483332157135,0.0734623447060585,0.437666654586792,1.1545898914337158
5,0.9776999950408936,0.07578429579734802,0.9223333597183228,0.31329986453056335
6,0.9790166616439819,0.06857778877019882,0.8976666927337646,0.27073609828948975
7,0.979033350944519,0.06546171009540558,0.3308333456516266,2.4651975631713867
8,0.9802666902542114,0.06245137378573418,0.8218333125114441,0.34608370065689087
9,0.979366660118103,0.06296918541193008,0.924833357334137,0.23851056396961212
10,0.9795166850090027,0.06533075124025345,0.7720000147819519,0.3644920587539673
11,0.9800833463668823,0.061900414526462555,0.8986666798591614,0.20635397732257843
12,0.9800999760627747,0.062033284455537796,0.8021666407585144,0.35286831855773926
13,0.9800000190734863,0.06404346972703934,0.953000009059906,0.24251757562160492
14,0.9796666502952576,0.06296776980161667,0.6601666808128357,0.6418647766113281
15,0.9803666472434998,0.05941394343972206,0.6526666879653931,0.6561056971549988
16,0.9800333380699158,0.06027550995349884,0.7354999780654907,0.5793033242225647
17,0.9803500175476074,0.059001825749874115,0.625,0.9290928840637207
18,0.9803000092506409,0.05888649821281433,0.8048333525657654,0.3834981322288513
19,0.9805333614349365,0.05783289670944214,0.9539999961853027,0.27526044845581055
20,0.988183319568634,0.03914343938231468,0.6601666808128357,2.1811962127685547
21,0.9980999827384949,0.008542152121663094,0.6668333411216736,1.6752203702926636
22,0.9988833069801331,0.005590246524661779,0.9058333039283752,0.204219788312912
23,0.9983500242233276,0.007313452661037445,0.9963333606719971,0.011061162687838078
24,0.9991833567619324,0.004507578443735838,0.9991666674613953,0.004357875790446997
25,0.9983833432197571,0.007296071853488684,0.9990000128746033,0.015808451920747757
26,0.9977999925613403,0.013195047155022621,0.9978333115577698,0.008190931752324104
27,0.9992166757583618,0.0043217092752456665,0.9984999895095825,0.005541367921978235
28,0.9988999962806702,0.005451607052236795,0.9993333220481873,0.004387639928609133
29,0.9990333318710327,0.005182669498026371,0.9993333220481873,0.005287971347570419
30,0.9992666840553284,0.004268285818397999,0.9993333220481873,0.0038809487596154213
31,0.9990666508674622,0.004961499013006687,0.9994999766349792,0.008338364772498608
32,0.9991666674613953,0.0049728150479495525,0.9993333220481873,0.0053675067611038685
33,0.9991000294685364,0.004971220623701811,0.9959999918937683,0.010103819891810417
34,0.9993000030517578,0.003867631545290351,0.9991666674613953,0.012899592518806458
35,0.9987833499908447,0.005908408667892218,0.9991666674613953,0.0050687543116509914
36,0.9989333152770996,0.005352071952074766,0.9898333549499512,0.0629652887582779
37,0.9987999796867371,0.007189080584794283,0.9994999766349792,0.008809017948806286
38,0.9992666840553284,0.0038945190608501434,0.9743333458900452,0.05784878879785538
39,0.9992499947547913,0.003862657118588686,0.9988333582878113,0.021365832537412643
40,0.9992333054542542,0.004063684027642012,0.7873333096504211,0.4149634540081024
41,0.9991833567619324,0.004627436399459839,0.9993333220481873,0.010606260970234871
42,0.9993333220481873,0.003798919729888439,0.796500027179718,0.41024836897850037
43,0.9985833168029785,0.014110380783677101,0.437666654586792,2.426439046859741
44,0.9993000030517578,0.003862624056637287,0.9988333582878113,0.013379322364926338
45,0.9993166923522949,0.003978470806032419,0.9986666440963745,0.02274017035961151
46,0.9992333054542542,0.004377246834337711,0.9944999814033508,0.026004431769251823
47,0.9993166923522949,0.0038885455578565598,0.9878333210945129,0.0683540627360344
48,0.9991166591644287,0.0052468618378043175,0.9524999856948853,0.24648799002170563
49,0.9992833137512207,0.0039518000558018684,0.9991666674613953,0.031829096376895905
0,0.994949996471405,0.026229266077280045,0.3253333270549774,6.258528709411621
0,0.9827166795730591,0.052440345287323,0.5605000257492065,2.960247755050659
0,0.9769833087921143,0.9763834476470947,0.0636768713593483,0.9799500107765198,0.9746000170707703,0.3356666564941406,0.3356666564941406,8.995865821838379,0.3356666564941406,0.3356666564941406
1,0.9954166412353516,0.9953944087028503,0.018834106624126434,0.9954833388328552,0.9953500032424927,0.335833340883255,0.34800049662590027,1.6864217519760132,0.3723333477973938,0.335833340883255
2,0.9967166781425476,0.9967166185379028,0.015940744429826736,0.9968500137329102,0.996649980545044,0.335833340883255,0.335833340883255,7.699023246765137,0.335833340883255,0.335833340883255
3,0.9969666600227356,0.9969165921211243,0.015708763152360916,0.997083306312561,0.996833324432373,0.3356666564941406,0.3356666564941406,1.4852547645568848,0.3356666564941406,0.3356666564941406
4,0.9968833327293396,0.9968777298927307,0.016221173107624054,0.9969666600227356,0.996833324432373,0.33533334732055664,0.33533334732055664,4.8873677253723145,0.33533334732055664,0.33533334732055664
0,0.9506666660308838,0.9482025504112244,0.13933570683002472,0.956098198890686,0.9445666670799255,0.7760000228881836,0.7017423510551453,0.7011734247207642,0.7494239807128906,0.6612367033958435
1,0.97243332862854,0.9725269675254822,0.08694813400506973,0.9729047417640686,0.9721666574478149,0.7788333296775818,0.7852457761764526,0.5347909331321716,0.7934601902961731,0.7774268388748169
2,0.9744833111763,0.9744628667831421,0.08056267350912094,0.9747054576873779,0.9742333292961121,0.7773333191871643,0.7773317098617554,0.48846420645713806,0.7779201865196228,0.7767619490623474
3,0.9767000079154968,0.9766537547111511,0.07215852290391922,0.9767612814903259,0.9765499830245972,0.777999997138977,0.7779200673103333,0.5949100852012634,0.7786011099815369,0.7772606611251831
4,0.9769833087921143,0.9769272804260254,0.07571645826101303,0.9770767688751221,0.9767833352088928,0.5233333110809326,0.5196442008018494,0.7338939905166626,0.5231676697731018,0.5162898898124695
5,0.977150022983551,0.9771910309791565,0.06995902955532074,0.9773730039596558,0.9770166873931885,0.6326666474342346,0.6325705647468567,0.7308100461959839,0.6337012052536011,0.631482720375061
6,0.9771666526794434,0.97714763879776,0.07205130904912949,0.9772145748138428,0.9770833253860474,0.7798333168029785,0.788672924041748,0.39996951818466187,0.8007529377937317,0.7772606611251831
7,0.9779166579246521,0.9779722690582275,0.06958901882171631,0.978081226348877,0.9778666496276855,0.6668333411216736,0.6664397716522217,0.7328314781188965,0.6664915084838867,0.6663896441459656
8,0.9784333109855652,0.9784520864486694,0.06685858219861984,0.9785751700401306,0.9783333539962769,0.7456666827201843,0.6247851848602295,0.7411710023880005,0.7557291984558105,0.5352393388748169
9,0.9783333539962769,0.9783386588096619,0.06713209301233292,0.9784128665924072,0.9782666563987732,0.9421666860580444,0.9420486688613892,0.3102608621120453,0.9422829747200012,0.941821813583374
0,0.9501833319664001,0.949548065662384,0.14798061549663544,0.9540174603462219,0.946316659450531,0.528333306312561,0.5277592539787292,1.1700936555862427,0.527759313583374,0.527759313583374
