epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
19,0.9984833598136902,0.9984833598136902,0.006803867872804403,0.00032048707362264395,0.9984833598136902,0.9984833598136902,0.9993333220481873,0.9993351101875305,0.002111984184011817,8.622828318038955e-05,0.9993351101875305,0.9993351101875305
20,0.9988333582878113,0.9988415241241455,0.005484001245349646,0.00025676353834569454,0.9988499879837036,0.9988333582878113,0.9993333220481873,0.9993351101875305,0.0021306644193828106,9.544227214064449e-05,0.9993351101875305,0.9993351101875305
21,0.9988166689872742,0.9988166689872742,0.0060789333656430244,0.00027479155687615275,0.9988166689872742,0.9988166689872742,0.9993333220481873,0.9993351101875305,0.0023968673776835203,9.803626744542271e-05,0.9993351101875305,0.9993351101875305
22,0.9985499978065491,0.9985499978065491,0.006591730285435915,0.00032229736098088324,0.9985499978065491,0.9985499978065491,0.9993333220481873,0.9993351101875305,0.002849901095032692,0.00014484699931927025,0.9993351101875305,0.9993351101875305
23,0.9989333152770996,0.9989333152770996,0.0058133527636528015,0.00025744078448042274,0.9989333152770996,0.9989333152770996,0.9993333220481873,0.9993351101875305,0.0024697331245988607,0.00012674430035986006,0.9993351101875305,0.9993351101875305
24,0.9984999895095825,0.9985082149505615,0.008066860027611256,0.0003293016634415835,0.9985166788101196,0.9984999895095825,0.996999979019165,0.9970079660415649,0.009192558005452156,0.0005630614468827844,0.9970079660415649,0.9970079660415649
25,0.9986333250999451,0.9986333250999451,0.00645576324313879,0.0002989300701301545,0.9986333250999451,0.9986333250999451,0.9993333220481873,0.9993351101875305,0.002046991605311632,7.955382170621306e-05,0.9993351101875305,0.9993351101875305
26,0.9991499781608582,0.9991499781608582,0.004830117337405682,0.00020783644868060946,0.9991499781608582,0.9991499781608582,0.9993333220481873,0.9993351101875305,0.0025395166594535112,0.00012781946861650795,0.9993351101875305,0.9993351101875305
27,0.9989666938781738,0.9989666938781738,0.005231325048953295,0.00023421859077643603,0.9989666938781738,0.9989666938781738,0.9993333220481873,0.9993351101875305,0.0024771748576313257,0.00011986316530965269,0.9993351101875305,0.9993351101875305
28,0.9987999796867371,0.9987999796867371,0.005959054920822382,0.00026452119345776737,0.9987999796867371,0.9987999796867371,0.9988333582878113,0.9988364577293396,0.004726120736449957,0.0002174024557461962,0.9988364577293396,0.9988364577293396
29,0.9988833069801331,0.9988833069801331,0.0059640416875481606,0.0002617266436573118,0.9988833069801331,0.9988833069801331,0.9991666674613953,0.999168872833252,0.003594232490286231,0.00014705982175655663,0.999168872833252,0.999168872833252
30,0.9988166689872742,0.9988166689872742,0.005753600038588047,0.00026053586043417454,0.9988166689872742,0.9988166689872742,0.9991666674613953,0.9992507100105286,0.002758302725851536,0.00012643735681194812,0.9993351101875305,0.999168872833252
31,0.9987833499908447,0.9987833499908447,0.0065977307967841625,0.00028087644022889435,0.9987833499908447,0.9987833499908447,0.9993333220481873,0.9993351101875305,0.0023726632352918386,0.00010037866013590246,0.9993351101875305,0.9993351101875305
32,0.9987166523933411,0.9987166523933411,0.006268044002354145,0.00028114739689044654,0.9987166523933411,0.9987166523933411,0.9993333220481873,0.9993351101875305,0.0026095816865563393,0.00012390864139888436,0.9993351101875305,0.9993351101875305
33,0.9985166788101196,0.9985166788101196,0.006784715224057436,0.00032191709033213556,0.9985166788101196,0.9985166788101196,0.9988333582878113,0.9988364577293396,0.004707577172666788,0.0002397935459157452,0.9988364577293396,0.9988364577293396
34,0.9987666606903076,0.9987666606903076,0.006157275289297104,0.00027591889374889433,0.9987666606903076,0.9987666606903076,0.9993333220481873,0.9993351101875305,0.00450736191123724,0.0001772751857060939,0.9993351101875305,0.9993351101875305
35,0.9986500144004822,0.9986500144004822,0.006668926682323217,0.00030158564914017916,0.9986500144004822,0.9986500144004822,0.9993333220481873,0.9993351101875305,0.00316322548314929,0.00014710087270941585,0.9993351101875305,0.9993351101875305
36,0.9984166622161865,0.9984166622161865,0.008174254558980465,0.0003617263282649219,0.9984166622161865,0.9984166622161865,0.9993333220481873,0.9993351101875305,0.0032089464366436005,0.0001556145871290937,0.9993351101875305,0.9993351101875305
37,0.9984166622161865,0.9984166622161865,0.0078028361313045025,0.000373318325728178,0.9984166622161865,0.9984166622161865,0.9993333220481873,0.9993351101875305,0.002778730122372508,0.00013932143338024616,0.9993351101875305,0.9993351101875305
38,0.9991333484649658,0.9991333484649658,0.004960032179951668,0.0002015498175751418,0.9991333484649658,0.9991333484649658,0.999833345413208,0.9998337626457214,0.0018461470026522875,6.313760968623683e-05,0.9998337626457214,0.9998337626457214
39,0.998116672039032,0.998124897480011,0.008901509456336498,0.0004202693235129118,0.9981333613395691,0.998116672039032,0.9988333582878113,0.9988364577293396,0.004188773687928915,0.00023614871315658092,0.9988364577293396,0.9988364577293396
40,0.9990166425704956,0.9990166425704956,0.0050956266932189465,0.00022425521456170827,0.9990166425704956,0.9990166425704956,0.999833345413208,0.9998337626457214,0.0017106645973399282,5.220102320890874e-05,0.9998337626457214,0.9998337626457214
41,0.9990833401679993,0.9990833401679993,0.004911567084491253,0.00021668887347914279,0.9990833401679993,0.9990833401679993,0.999833345413208,0.9998337626457214,0.0022616293281316757,9.456078987568617e-05,0.9998337626457214,0.9998337626457214
42,0.9984833598136902,0.9984833598136902,0.007269976194947958,0.0003349956532474607,0.9984833598136902,0.9984833598136902,0.9993333220481873,0.9993351101875305,0.0022660596296191216,0.00010412046685814857,0.9993351101875305,0.9993351101875305
43,0.9987000226974487,0.9987000226974487,0.005645656958222389,0.0002759198541752994,0.9987000226974487,0.9987000226974487,0.9984999895095825,0.9985039830207825,0.0034093500580638647,0.00020993217185605317,0.9985039830207825,0.9985039830207825
44,0.9987999796867371,0.9987999796867371,0.006103937979787588,0.0002761526848189533,0.9987999796867371,0.9987999796867371,0.999666690826416,0.9996675252914429,0.0027040792629122734,0.00010525426478125155,0.9996675252914429,0.9996675252914429
45,0.9990166425704956,0.9990166425704956,0.004979232791811228,0.00020967623277101666,0.9990166425704956,0.9990166425704956,0.9993333220481873,0.9993351101875305,0.002996924100443721,0.00015216499741654843,0.9993351101875305,0.9993351101875305
46,0.9990833401679993,0.9990833401679993,0.005069473758339882,0.0002109420020133257,0.9990833401679993,0.9990833401679993,0.9993333220481873,0.9993351101875305,0.002750709420070052,0.00014466654101852328,0.9993351101875305,0.9993351101875305
47,0.9988499879837036,0.9988499879837036,0.005424054805189371,0.00024694588501006365,0.9988499879837036,0.9988499879837036,0.9993333220481873,0.9993351101875305,0.0021035494282841682,9.669940482126549e-05,0.9993351101875305,0.9993351101875305
48,0.9986333250999451,0.998624324798584,0.005729047115892172,0.0002734244044404477,0.9986323118209839,0.9986166954040527,0.9993333220481873,0.9993351101875305,0.002112411195412278,0.00010058250336442143,0.9993351101875305,0.9993351101875305
49,0.9984333515167236,0.9984333515167236,0.007212996482849121,0.0003277760115452111,0.9984333515167236,0.9984333515167236,0.9983333349227905,0.9983377456665039,0.005057118367403746,0.00028838354046456516,0.9983377456665039,0.9983377456665039
