epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
10,0.9973166584968567,0.9973079562187195,0.012930515222251415,0.0006075214478187263,0.9973161220550537,0.9973000288009644,0.9984999895095825,0.9983377456665039,0.006082202773541212,0.0003455290279816836,0.9983377456665039,0.9983377456665039
11,0.9972000122070312,0.9972081780433655,0.013458972796797752,0.0006350376061163843,0.9972166419029236,0.9972000122070312,0.9980000257492065,0.997839093208313,0.007505466230213642,0.0004039078194182366,0.997839093208313,0.997839093208313
12,0.996749997138977,0.996758222579956,0.014011996798217297,0.0007051812717691064,0.9967666864395142,0.996749997138977,0.996833324432373,0.9966755509376526,0.011356457136571407,0.0006483434699475765,0.9966755509376526,0.9966755509376526
13,0.997083306312561,0.9971153736114502,0.013158585876226425,0.0006385847227647901,0.9971661567687988,0.9970666766166687,0.9984999895095825,0.9983377456665039,0.005768990609794855,0.00030676304595544934,0.9983377456665039,0.9983377456665039
14,0.9973000288009644,0.9972831010818481,0.011316404677927494,0.0005716861342079937,0.9973000288009644,0.9972666501998901,0.9983333349227905,0.9981715679168701,0.006707650609314442,0.00037478769081644714,0.9981715679168701,0.9981715679168701
15,0.9968833327293396,0.9968902468681335,0.014214212074875832,0.0006948650116100907,0.9969317317008972,0.9968500137329102,0.996833324432373,0.9966755509376526,0.008626054972410202,0.0005403749528340995,0.9966755509376526,0.9966755509376526
16,0.9973000288009644,0.99727463722229,0.012316099368035793,0.0006089791422709823,0.9973000288009644,0.9972500205039978,0.9983333349227905,0.9981715679168701,0.005755115300416946,0.0003459871222730726,0.9981715679168701,0.9981715679168701
17,0.9965333342552185,0.9965333342552185,0.014631757512688637,0.0007386105135083199,0.9965333342552185,0.9965333342552185,0.996666669845581,0.996509313583374,0.0141343018040061,0.0007409139652736485,0.996509313583374,0.996509313583374
18,0.9969333410263062,0.9969574213027954,0.01354700606316328,0.0006637889891862869,0.9969822764396667,0.9969333410263062,0.9978333115577698,0.9976728558540344,0.00864447932690382,0.0004676493117585778,0.9976728558540344,0.9976728558540344
19,0.9967833161354065,0.9967997670173645,0.013771899044513702,0.0006942985928617418,0.9968166947364807,0.9967833161354065,0.9976666569709778,0.9975066781044006,0.009250225499272346,0.0004892367869615555,0.9975066781044006,0.9975066781044006
0,0.9981666803359985,0.9981666803359985,0.0083931228145957,0.00040641528903506696,0.9981666803359985,0.9981666803359985,0.9990000128746033,0.9990026354789734,0.00555254565551877,0.0002482925192452967,0.9990026354789734,0.9990026354789734
1,0.9980999827384949,0.9980999827384949,0.008118858560919762,0.0003971352125518024,0.9980999827384949,0.9980999827384949,0.9990000128746033,0.9990026354789734,0.0038388052489608526,0.00020707219664473087,0.9990026354789734,0.9990026354789734
2,0.9983500242233276,0.9983500242233276,0.007967152632772923,0.00036095723044127226,0.9983500242233276,0.9983500242233276,0.999666690826416,0.9996675252914429,0.0030849301256239414,9.683099779067561e-05,0.9996675252914429,0.9996675252914429
3,0.99795001745224,0.9979581832885742,0.008940481580793858,0.00044640825944952667,0.9979666471481323,0.99795001745224,0.9988333582878113,0.9988364577293396,0.004582902882248163,0.00025041610933840275,0.9988364577293396,0.9988364577293396
4,0.9982333183288574,0.9982333183288574,0.007420933339744806,0.00037477159639820457,0.9982333183288574,0.9982333183288574,0.9991666674613953,0.999168872833252,0.0037869259249418974,0.00018130884564016014,0.999168872833252,0.999168872833252
5,0.9982166886329651,0.9982166886329651,0.007785080466419458,0.00036597417783923447,0.9982166886329651,0.9982166886329651,0.999666690826416,0.9996675252914429,0.0034055267460644245,0.0001162878397735767,0.9996675252914429,0.9996675252914429
6,0.9983333349227905,0.9983333349227905,0.0074853976257145405,0.00034047174267470837,0.9983333349227905,0.9983333349227905,0.9990000128746033,0.9990026354789734,0.0030305273830890656,0.0001631846243981272,0.9990026354789734,0.9990026354789734
7,0.997866690158844,0.9978910088539124,0.008755804039537907,0.0004314218240324408,0.9979161620140076,0.997866690158844,0.9991666674613953,0.999168872833252,0.004695459268987179,0.0002269357064506039,0.999168872833252,0.999168872833252
8,0.9981499910354614,0.9981499910354614,0.009120909497141838,0.00041818994213826954,0.9981499910354614,0.9981499910354614,0.9991666674613953,0.999168872833252,0.004212719853967428,0.00022126022668089718,0.999168872833252,0.999168872833252
9,0.9984333515167236,0.9984333515167236,0.007765746675431728,0.00034610118018463254,0.9984333515167236,0.9984333515167236,0.9991666674613953,0.999168872833252,0.002599623752757907,0.0001212816423503682,0.999168872833252,0.999168872833252
10,0.9980833530426025,0.9980833530426025,0.008940860629081726,0.0004318117571529001,0.9980833530426025,0.9980833530426025,0.9990000128746033,0.9990026354789734,0.0036306262481957674,0.0001963489194167778,0.9990026354789734,0.9990026354789734
11,0.9983833432197571,0.9983833432197571,0.007510946597903967,0.00034520801273174584,0.9983833432197571,0.9983833432197571,0.9986666440963745,0.998670220375061,0.005241661798208952,0.0002908946480602026,0.998670220375061,0.998670220375061
12,0.9986166954040527,0.9986166954040527,0.0071243285201489925,0.0003094674029853195,0.9986166954040527,0.9986166954040527,0.999666690826416,0.9997493624687195,0.0025551922153681517,7.931295112939551e-05,0.9998337626457214,0.9996675252914429
13,0.9985499978065491,0.9985499978065491,0.007412889506667852,0.00033997767604887486,0.9985499978065491,0.9985499978065491,0.999666690826416,0.9996675252914429,0.0023480947129428387,9.411526843905449e-05,0.9996675252914429,0.9996675252914429
14,0.9986833333969116,0.9986915588378906,0.006077164318412542,0.0002776991168502718,0.9987000226974487,0.9986833333969116,0.9994999766349792,0.9995013475418091,0.0033384072594344616,0.0001319370639976114,0.9995013475418091,0.9995013475418091
15,0.9987166523933411,0.9987161755561829,0.006402592174708843,0.00028032780392095447,0.9987328052520752,0.9987000226974487,0.9990000128746033,0.9990026354789734,0.003598221344873309,0.00020574087102431804,0.9990026354789734,0.9990026354789734
16,0.9983000159263611,0.9983000159263611,0.007450047880411148,0.0003643169766291976,0.9983000159263611,0.9983000159263611,0.9984999895095825,0.9985039830207825,0.004484530072659254,0.0002714992151595652,0.9985039830207825,0.9985039830207825
17,0.9984833598136902,0.9984833598136902,0.006881453562527895,0.0003283207770437002,0.9984833598136902,0.9984833598136902,0.9994999766349792,0.9995013475418091,0.0028100511990487576,0.00011700512550305575,0.9995013475418091,0.9995013475418091
18,0.998449981212616,0.9984495043754578,0.007648097816854715,0.00034503068309277296,0.9984661340713501,0.9984333515167236,0.999666690826416,0.9996675252914429,0.0039007840678095818,0.00012523883196990937,0.9996675252914429,0.9996675252914429
19,0.9986666440963745,0.9986666440963745,0.006977985613048077,0.0003141671186313033,0.9986666440963745,0.9986666440963745,0.999833345413208,0.9998337626457214,0.002432204782962799,6.758022209396586e-05,0.9998337626457214,0.9998337626457214
20,0.9980499744415283,0.9980499744415283,0.009628050960600376,0.00043357411050237715,0.9980499744415283,0.9980499744415283,0.999666690826416,0.9996675252914429,0.0026891804300248623,8.850092854117975e-05,0.9996675252914429,0.9996675252914429
21,0.9988833069801331,0.9988915324211121,0.00585803622379899,0.00024828920140862465,0.9988999962806702,0.9988833069801331,0.9959999918937683,0.9960106611251831,0.010202156379818916,0.0007073151064105332,0.9960106611251831,0.9960106611251831
22,0.99836665391922,0.998374879360199,0.007945871911942959,0.000368868641089648,0.9983833432197571,0.99836665391922,0.999666690826416,0.9996675252914429,0.004022739827632904,0.000157079120981507,0.9996675252914429,0.9996675252914429
23,0.9986000061035156,0.9986082315444946,0.006735306698828936,0.0002994686074089259,0.9986166954040527,0.9986000061035156,0.9991666674613953,0.999168872833252,0.0028800766449421644,0.0001360876631224528,0.999168872833252,0.999168872833252
24,0.9986000061035156,0.9986000061035156,0.006875918712466955,0.0003052329702768475,0.9986000061035156,0.9986000061035156,0.9991666674613953,0.999168872833252,0.00609384011477232,0.00021999783348292112,0.999168872833252,0.999168872833252
25,0.998449981212616,0.9984415173530579,0.007230158895254135,0.0003404757007956505,0.998449981212616,0.9984333515167236,0.9993333220481873,0.9993351101875305,0.0038087377324700356,0.00017212488455697894,0.9993351101875305,0.9993351101875305
26,0.9984333515167236,0.9984330534934998,0.007051608990877867,0.00034361574216745794,0.998449981212616,0.9984166622161865,0.9991666674613953,0.999168872833252,0.0026842402294278145,0.00014437796198762953,0.999168872833252,0.999168872833252
27,0.9984833598136902,0.9984833598136902,0.007539339363574982,0.0003385244926903397,0.9984833598136902,0.9984833598136902,0.9991666674613953,0.999168872833252,0.0038917481433600187,0.0001635697262827307,0.999168872833252,0.999168872833252
28,0.998449981212616,0.998449981212616,0.007010328583419323,0.00032376658055000007,0.998449981212616,0.998449981212616,0.9990000128746033,0.9990026354789734,0.005797015503048897,0.0002577308041509241,0.9990026354789734,0.9990026354789734
29,0.9985833168029785,0.9985833168029785,0.0075459349900484085,0.0003312303451821208,0.9985833168029785,0.9985833168029785,0.9993333220481873,0.9993351101875305,0.0027029993943870068,0.00012448831694200635,0.9993351101875305,0.9993351101875305
30,0.9980999827384949,0.9980999827384949,0.008453505113720894,0.0004084441461600363,0.9980999827384949,0.9980999827384949,0.9991666674613953,0.999168872833252,0.0056841508485376835,0.00021135211864020675,0.999168872833252,0.999168872833252
31,0.9983333349227905,0.9983164072036743,0.008138601668179035,0.0003926460340153426,0.9983333349227905,0.9983000159263611,0.9994999766349792,0.9995013475418091,0.002486608223989606,8.475164941046387e-05,0.9995013475418091,0.9995013475418091
32,0.9981666803359985,0.9981748461723328,0.008525167591869831,0.00038292663521133363,0.9981833100318909,0.9981666803359985,0.9994999766349792,0.9995013475418091,0.003951949067413807,0.00012385960144456476,0.9995013475418091,0.9995013475418091
33,0.9986000061035156,0.9986000061035156,0.00748136080801487,0.00031900519388727844,0.9986000061035156,0.9986000061035156,0.999666690826416,0.9996675252914429,0.0026790336705744267,9.055829286808148e-05,0.9996675252914429,0.9996675252914429
34,0.9986833333969116,0.9986833333969116,0.006403230596333742,0.00028494978323578835,0.9986833333969116,0.9986833333969116,0.9990000128746033,0.9990026354789734,0.0036939731799066067,0.0001951520098373294,0.9990026354789734,0.9990026354789734
35,0.998533308506012,0.998533308506012,0.007043816614896059,0.00032492357422597706,0.998533308506012,0.998533308506012,0.996999979019165,0.9970079660415649,0.0125880166888237,0.0006870582001283765,0.9970079660415649,0.9970079660415649
36,0.9986333250999451,0.9986161589622498,0.007085245102643967,0.00031867841607891023,0.9986327886581421,0.9986000061035156,0.9986666440963745,0.998670220375061,0.003297522198408842,0.00017278034647461027,0.998670220375061,0.998670220375061
37,0.998449981212616,0.998458206653595,0.007182465400546789,0.0003361329436302185,0.9984666705131531,0.998449981212616,0.999666690826416,0.9996675252914429,0.0024035738315433264,8.422855898970738e-05,0.9996675252914429,0.9996675252914429
38,0.9990666508674622,0.9990666508674622,0.005419027991592884,0.00022018703748472035,0.9990666508674622,0.9990666508674622,0.999666690826416,0.9996675252914429,0.0022602640092372894,9.06043205759488e-05,0.9996675252914429,0.9996675252914429
39,0.9986500144004822,0.9986497163772583,0.006867359392344952,0.0002992058580275625,0.9986666440963745,0.9986333250999451,0.9993333220481873,0.9993351101875305,0.002595436293631792,0.00011327214451739565,0.9993351101875305,0.9993351101875305
40,0.9986500144004822,0.9986500144004822,0.006447875406593084,0.00029831979190930724,0.9986500144004822,0.9986500144004822,0.9993333220481873,0.9993351101875305,0.0036605466157197952,0.0001751574600348249,0.9993351101875305,0.9993351101875305
41,0.9988499879837036,0.9988499879837036,0.006157322786748409,0.00026103659183718264,0.9988499879837036,0.9988499879837036,0.9991666674613953,0.999168872833252,0.003023694036528468,0.00015050907677505165,0.999168872833252,0.999168872833252
42,0.9985166788101196,0.9985082149505615,0.0071859280578792095,0.0003341014962643385,0.9985166788101196,0.9984999895095825,0.999833345413208,0.9998337626457214,0.0020608725026249886,6.250019214348868e-05,0.9998337626457214,0.9998337626457214
43,0.99836665391922,0.9983581900596619,0.006906845606863499,0.0003375838277861476,0.99836665391922,0.9983500242233276,0.9988333582878113,0.9988364577293396,0.005941425915807486,0.00032611918868497014,0.9988364577293396,0.9988364577293396
44,0.9983333349227905,0.9983330965042114,0.00810531247407198,0.0003730713215190917,0.9983500242233276,0.9983166456222534,0.999666690826416,0.9996675252914429,0.003231300739571452,0.00010092161392094567,0.9996675252914429,0.9996675252914429
45,0.9988833069801331,0.9988833069801331,0.00566495768725872,0.0002458403178025037,0.9988833069801331,0.9988833069801331,0.999666690826416,0.9996675252914429,0.0025334812235087156,8.41490036691539e-05,0.9996675252914429,0.9996675252914429
46,0.9990500211715698,0.9990415573120117,0.0053969440050423145,0.00022785915643908083,0.9990500211715698,0.9990333318710327,0.9993333220481873,0.9993351101875305,0.0035767818335443735,0.0001700651046121493,0.9993351101875305,0.9993351101875305
47,0.9980999827384949,0.9980915188789368,0.009123113006353378,0.00041662523290142417,0.9980999827384949,0.9980833530426025,0.999666690826416,0.9996675252914429,0.002642744919285178,8.790468564257026e-05,0.9996675252914429,0.9996675252914429
48,0.9983000159263611,0.9983081817626953,0.007247245870530605,0.0003668036079034209,0.9983166456222534,0.9983000159263611,0.9991666674613953,0.999168872833252,0.004282777663320303,0.00017612165538594127,0.999168872833252,0.999168872833252
49,0.9987000226974487,0.998716413974762,0.006542636081576347,0.00028925147489644587,0.9987333416938782,0.9987000226974487,0.9993333220481873,0.9993351101875305,0.0028074420988559723,0.00011192917736480013,0.9993351101875305,0.9993351101875305
