epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
0,0.9972166419029236,0.9972492456436157,0.012423954904079437,0.0006084127817302942,0.9972828030586243,0.9972166419029236,0.9983333349227905,0.9981715679168701,0.006002997513860464,0.00033128546783700585,0.9981715679168701,0.9981715679168701
1,0.9972833395004272,0.9972743391990662,0.011981340125203133,0.0006003448506817222,0.9972994923591614,0.9972500205039978,0.9965000152587891,0.9963430762290955,0.015505981631577015,0.0008560525020584464,0.9963430762290955,0.9963430762290955
2,0.9969666600227356,0.9969666600227356,0.012989068403840065,0.0006595737067982554,0.9969666600227356,0.9969666600227356,0.9981666803359985,0.9980053305625916,0.007427173666656017,0.00044761490426026285,0.9980053305625916,0.9980053305625916
3,0.9973166584968567,0.9973081946372986,0.011334962211549282,0.0005780620849691331,0.9973166584968567,0.9973000288009644,0.9986666440963745,0.998670220375061,0.007026087958365679,0.00042097739060409367,0.998670220375061,0.998670220375061
0,0.9983999729156494,0.9983915090560913,0.007693854626268148,0.00035317556466907263,0.9983999729156494,0.9983833432197571,0.9993333220481873,0.9993351101875305,0.0031911837868392467,0.0001644375588512048,0.9993351101875305,0.9993351101875305
1,0.9989333152770996,0.9989415407180786,0.006189215928316116,0.00025347579503431916,0.9989500045776367,0.9989333152770996,0.999833345413208,0.9998337626457214,0.0018992081750184298,4.886438182438724e-05,0.9998337626457214,0.9998337626457214
2,0.9988166689872742,0.9988166689872742,0.005898777395486832,0.0002560882712714374,0.9988166689872742,0.9988166689872742,0.999666690826416,0.9996675252914429,0.0033205158542841673,0.00010712302173487842,0.9996675252914429,0.9996675252914429
3,0.9988999962806702,0.9988999962806702,0.005579174961894751,0.00024328174185939133,0.9988999962806702,0.9988999962806702,0.9990000128746033,0.9990026354789734,0.004481380805373192,0.00021847456810064614,0.9990026354789734,0.9990026354789734
4,0.9987666606903076,0.9987748861312866,0.006611809134483337,0.0002766968391370028,0.9987833499908447,0.9987666606903076,0.9991666674613953,0.999168872833252,0.0028617451898753643,0.00014816407929174602,0.999168872833252,0.999168872833252
5,0.9986833333969116,0.9986833333969116,0.006723938975483179,0.00029422942316159606,0.9986833333969116,0.9986833333969116,0.9994999766349792,0.9995013475418091,0.004587917122989893,0.0002150370564777404,0.9995013475418091,0.9995013475418091
6,0.9988833069801331,0.9988833069801331,0.0060659791342914104,0.00026472524041309953,0.9988833069801331,0.9988833069801331,0.999666690826416,0.9996675252914429,0.0030399456154555082,8.512798376614228e-05,0.9996675252914429,0.9996675252914429
7,0.9987499713897705,0.9987499713897705,0.006581773981451988,0.0002882731205318123,0.9987499713897705,0.9987499713897705,0.9991666674613953,0.999168872833252,0.005191860720515251,0.00021020795975346118,0.999168872833252,0.999168872833252
8,0.9987000226974487,0.9987000226974487,0.0067730862647295,0.0002895637007895857,0.9987000226974487,0.9987000226974487,0.9956666827201843,0.995678186416626,0.006685794796794653,0.0004578564839903265,0.995678186416626,0.995678186416626
9,0.9986000061035156,0.9986000061035156,0.006508298218250275,0.0002884086861740798,0.9986000061035156,0.9986000061035156,0.9993333220481873,0.9993351101875305,0.0030971679370850325,0.0001245061430381611,0.9993351101875305,0.9993351101875305
10,0.9988833069801331,0.9988833069801331,0.005785258021205664,0.00025805021869018674,0.9988833069801331,0.9988833069801331,0.9990000128746033,0.9990026354789734,0.00676136277616024,0.00023927223810460418,0.9990026354789734,0.9990026354789734
11,0.9983166456222534,0.9983081817626953,0.00810945313423872,0.0003660437650978565,0.9983166456222534,0.9983000159263611,0.999666690826416,0.9996675252914429,0.0020539434626698494,6.592409044969827e-05,0.9996675252914429,0.9996675252914429
12,0.9989666938781738,0.9989666938781738,0.005918372888118029,0.00024152289552148432,0.9989666938781738,0.9989666938781738,0.9990000128746033,0.9990026354789734,0.0027607842348515987,0.0001392375270370394,0.9990026354789734,0.9990026354789734
13,0.9990000128746033,0.9990000128746033,0.005847144406288862,0.00024710877914913,0.9990000128746033,0.9990000128746033,0.9991666674613953,0.999168872833252,0.004406086169183254,0.00019766132754739374,0.999168872833252,0.999168872833252
14,0.9987499713897705,0.9987499713897705,0.006585944909602404,0.000288519513560459,0.9987499713897705,0.9987499713897705,0.9991666674613953,0.999168872833252,0.004515315871685743,0.00018921539594884962,0.999168872833252,0.999168872833252
15,0.9988333582878113,0.9988248944282532,0.006283319089561701,0.00026497544604353607,0.9988333582878113,0.9988166689872742,0.999666690826416,0.9996675252914429,0.002545517636463046,9.637309267418459e-05,0.9996675252914429,0.9996675252914429
16,0.9987000226974487,0.998708188533783,0.006850291043519974,0.00029808931867592037,0.9987166523933411,0.9987000226974487,0.999666690826416,0.9996675252914429,0.0020674769766628742,6.58938370179385e-05,0.9996675252914429,0.9996675252914429
17,0.9988166689872742,0.9988166689872742,0.005895465146750212,0.0002631823590490967,0.9988166689872742,0.9988166689872742,0.9990000128746033,0.9990026354789734,0.003895698580890894,0.0001997507642954588,0.9990026354789734,0.9990026354789734
18,0.9986166954040527,0.9986166954040527,0.006834133993834257,0.0003149677941109985,0.9986166954040527,0.9986166954040527,0.9961666464805603,0.9961768388748169,0.01317046582698822,0.0008642938337288797,0.9961768388748169,0.9961768388748169
19,0.9988333582878113,0.9988333582878113,0.0060320631600916386,0.00025130240828730166,0.9988333582878113,0.9988333582878113,0.999666690826416,0.9996675252914429,0.0032252969685941935,0.00013875591685064137,0.9996675252914429,0.9996675252914429
20,0.9988499879837036,0.9988499879837036,0.005707854405045509,0.0002647525107022375,0.9988499879837036,0.9988499879837036,0.999666690826416,0.9996675252914429,0.0018970022210851312,7.013624417595565e-05,0.9996675252914429,0.9996675252914429
21,0.9992666840553284,0.9992666840553284,0.004409728106111288,0.00017595117969904095,0.9992666840553284,0.9992666840553284,0.999666690826416,0.9996675252914429,0.0034003821201622486,8.535893721273169e-05,0.9996675252914429,0.9996675252914429
22,0.9988999962806702,0.9988999962806702,0.006020925939083099,0.0002488623431418091,0.9988999962806702,0.9988999962806702,0.999833345413208,0.9998337626457214,0.0016219046665355563,4.2099036363651976e-05,0.9998337626457214,0.9998337626457214
23,0.9990000128746033,0.9990000128746033,0.005554205738008022,0.00023363970103673637,0.9990000128746033,0.9990000128746033,0.999666690826416,0.9996675252914429,0.0020696588326245546,6.925791967660189e-05,0.9996675252914429,0.9996675252914429
24,0.9989666938781738,0.9989666938781738,0.005676046013832092,0.0002374295290792361,0.9989666938781738,0.9989666938781738,0.999666690826416,0.9996675252914429,0.0023738087620586157,8.718259050510824e-05,0.9996675252914429,0.9996675252914429
25,0.9990833401679993,0.9990833401679993,0.005431505385786295,0.00021899116109125316,0.9990833401679993,0.9990833401679993,0.999666690826416,0.9996675252914429,0.0032232727389782667,8.84215987753123e-05,0.9996675252914429,0.9996675252914429
26,0.9988166689872742,0.9988166689872742,0.005773165728896856,0.00025718851247802377,0.9988166689872742,0.9988166689872742,0.999666690826416,0.9996675252914429,0.0019828914664685726,7.523466047132388e-05,0.9996675252914429,0.9996675252914429
27,0.9987999796867371,0.998791515827179,0.006097249686717987,0.0002654482959769666,0.9987999796867371,0.9987833499908447,0.999833345413208,0.9998337626457214,0.0020705219358205795,5.2679606596939266e-05,0.9998337626457214,0.9998337626457214
28,0.9986833333969116,0.9986833333969116,0.006486363243311644,0.0002914651413448155,0.9986833333969116,0.9986833333969116,0.9994999766349792,0.9995013475418091,0.0032211802899837494,0.00014914489293005317,0.9995013475418091,0.9995013475418091
29,0.9986166954040527,0.9986166954040527,0.006463372614234686,0.00029864898533560336,0.9986166954040527,0.9986166954040527,0.9994999766349792,0.9995013475418091,0.0023083295673131943,9.437858534511179e-05,0.9995013475418091,0.9995013475418091
30,0.9986666440963745,0.9986748695373535,0.006786293350160122,0.00029710918897762895,0.9986833333969116,0.9986666440963745,0.9991666674613953,0.999168872833252,0.0027343505062162876,0.00011667896615108475,0.999168872833252,0.999168872833252
31,0.9987333416938782,0.9987333416938782,0.006405400112271309,0.0002860399545170367,0.9987333416938782,0.9987333416938782,0.9993333220481873,0.9993351101875305,0.002946598455309868,0.00011886441643582657,0.9993351101875305,0.9993351101875305
32,0.9989833235740662,0.9989833235740662,0.005731742363423109,0.00024242042854893953,0.9989833235740662,0.9989833235740662,0.999833345413208,0.9998337626457214,0.0018051874358206987,4.5039294491289183e-05,0.9998337626457214,0.9998337626457214
33,0.9987833499908447,0.9987833499908447,0.006039058789610863,0.0002649459638632834,0.9987833499908447,0.9987833499908447,0.9993333220481873,0.9993351101875305,0.002805128460749984,0.0001337063586106524,0.9993351101875305,0.9993351101875305
34,0.9990333318710327,0.9990333318710327,0.00546110887080431,0.000225829440751113,0.9990333318710327,0.9990333318710327,0.999833345413208,0.9998337626457214,0.0016743744490668178,4.33603890996892e-05,0.9998337626457214,0.9998337626457214
35,0.9989333152770996,0.9989333152770996,0.00579738849774003,0.00024030127678997815,0.9989333152770996,0.9989333152770996,0.9993333220481873,0.9993351101875305,0.0023672112729400396,0.00011018313671229407,0.9993351101875305,0.9993351101875305
36,0.9987999796867371,0.9987999796867371,0.00642571272328496,0.00027120730374008417,0.9987999796867371,0.9987999796867371,0.9993333220481873,0.9993351101875305,0.0025057478342205286,0.00011968476610491052,0.9993351101875305,0.9993351101875305
37,0.9989833235740662,0.9989748597145081,0.00586408656090498,0.0002523140865378082,0.9989833235740662,0.9989666938781738,0.9990000128746033,0.9990026354789734,0.0037371041253209114,0.00018834738875739276,0.9990026354789734,0.9990026354789734
38,0.9988166689872742,0.9988166689872742,0.005408005323261023,0.0002410213346593082,0.9988166689872742,0.9988166689872742,0.999666690826416,0.9996675252914429,0.003154860809445381,8.631369564682245e-05,0.9996675252914429,0.9996675252914429
39,0.9990500211715698,0.9990500211715698,0.00499241566285491,0.00020834282622672617,0.9990500211715698,0.9990500211715698,0.9990000128746033,0.9990026354789734,0.0033703686203807592,0.00017218264110852033,0.9990026354789734,0.9990026354789734
40,0.9988833069801331,0.998883068561554,0.005170082673430443,0.00023267933283932507,0.9988999962806702,0.9988666772842407,0.9994999766349792,0.9995013475418091,0.002917591016739607,0.00012598872126545757,0.9995013475418091,0.9995013475418091
41,0.9989666938781738,0.9989666938781738,0.005655333865433931,0.0002355822070967406,0.9989666938781738,0.9989666938781738,0.9993333220481873,0.9993351101875305,0.002085987012833357,8.773625449975953e-05,0.9993351101875305,0.9993351101875305
42,0.9986166954040527,0.9986166954040527,0.006605643779039383,0.00030152060207910836,0.9986166954040527,0.9986166954040527,0.999666690826416,0.9996675252914429,0.0021886778995394707,8.290791447507218e-05,0.9996675252914429,0.9996675252914429
43,0.9989166855812073,0.9989166855812073,0.00508034648373723,0.00023692035756539553,0.9989166855812073,0.9989166855812073,0.996999979019165,0.9970079660415649,0.006243653129786253,0.00045689253602176905,0.9970079660415649,0.9970079660415649
44,0.9987999796867371,0.9987999796867371,0.005695096217095852,0.00025553873274475336,0.9987999796867371,0.9987999796867371,0.999833345413208,0.9998337626457214,0.001997294370085001,5.243442865321413e-05,0.9998337626457214,0.9998337626457214
45,0.9988166689872742,0.9988082051277161,0.005910902284085751,0.000270839809672907,0.9988166689872742,0.9987999796867371,0.9994999766349792,0.9995013475418091,0.002918388694524765,0.00011784038360929117,0.9995013475418091,0.9995013475418091
46,0.9989833235740662,0.9989833235740662,0.005304219666868448,0.0002345081593375653,0.9989833235740662,0.9989833235740662,0.999833345413208,0.9998337626457214,0.001786730601452291,5.1020411774516106e-05,0.9998337626457214,0.9998337626457214
47,0.9992333054542542,0.9992333054542542,0.004805906675755978,0.00018924222968053073,0.9992333054542542,0.9992333054542542,0.999833345413208,0.9998337626457214,0.0018516021082177758,5.428120130090974e-05,0.9998337626457214,0.9998337626457214
48,0.9988999962806702,0.9989082217216492,0.00538136949762702,0.00023308017989620566,0.9989166855812073,0.9988999962806702,0.9991666674613953,0.999168872833252,0.002576634055003524,0.00012588476238306612,0.999168872833252,0.999168872833252
49,0.9988833069801331,0.9988997578620911,0.006010247394442558,0.00026266512577421963,0.9989166855812073,0.9988833069801331,0.999833345413208,0.9998337626457214,0.0023131920024752617,6.95852140779607e-05,0.9998337626457214,0.9998337626457214
0,0.03015206940472126,0.03415602445602417
1,0.02021166682243347,0.03152252361178398
2,0.01938340999186039,0.029209649190306664
3,0.01843191124498844,0.02929776720702648
4,0.01713315024971962,0.029174229130148888
5,0.016582593321800232,0.028767738491296768
6,0.016485655680298805,0.02831336297094822
7,0.016168765723705292,0.02742357924580574
