epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
26,0.9981333613395691,0.9981415271759033,0.007765351328998804,0.0003776245575863868,0.9981499910354614,0.9981333613395691,0.9993333220481873,0.9993351101875305,0.0032872208394110203,0.00015775184147059917,0.9993351101875305,0.9993351101875305
27,0.9985666871070862,0.9985666871070862,0.006904426030814648,0.0003208254638593644,0.9985666871070862,0.9985666871070862,0.9991666674613953,0.999168872833252,0.004512017127126455,0.00020984084403607994,0.999168872833252,0.999168872833252
28,0.9987000226974487,0.9986997246742249,0.00679312739521265,0.00029948670999147,0.9987166523933411,0.9986833333969116,0.9993333220481873,0.9993351101875305,0.004028260707855225,0.00016463374777231365,0.9993351101875305,0.9993351101875305
29,0.9986833333969116,0.9986833333969116,0.006380465347319841,0.00029282670584507287,0.9986833333969116,0.9986833333969116,0.9993333220481873,0.9993351101875305,0.003132266690954566,0.00012293081090319902,0.9993351101875305,0.9993351101875305
30,0.9984833598136902,0.998466432094574,0.007890831679105759,0.0003591297718230635,0.9984833598136902,0.998449981212616,0.9991666674613953,0.999168872833252,0.0045289830304682255,0.00019896212324965745,0.999168872833252,0.999168872833252
31,0.9983999729156494,0.9983999729156494,0.007521316409111023,0.00034377502743154764,0.9983999729156494,0.9983999729156494,0.9963333606719971,0.9963430762290955,0.00941239669919014,0.0005180675070732832,0.9963430762290955,0.9963430762290955
32,0.9986500144004822,0.9986500144004822,0.006758242379873991,0.000299274135613814,0.9986500144004822,0.9986500144004822,0.9993333220481873,0.9993351101875305,0.002985152881592512,0.00013599247904494405,0.9993351101875305,0.9993351101875305
33,0.9986666440963745,0.9986666440963745,0.006428815890103579,0.00029662938322871923,0.9986666440963745,0.9986666440963745,0.9991666674613953,0.999168872833252,0.004221996758133173,0.00021047245536465198,0.999168872833252,0.999168872833252
34,0.9987333416938782,0.9987333416938782,0.005814738105982542,0.0002672706905286759,0.9987333416938782,0.9987333416938782,0.999833345413208,0.9998337626457214,0.0016368874348700047,4.4293155951891094e-05,0.9998337626457214,0.9998337626457214
35,0.9991666674613953,0.9991666674613953,0.004398053977638483,0.00018689187709242105,0.9991666674613953,0.9991666674613953,0.9994999766349792,0.9995013475418091,0.0020996786188334227,9.543624037178233e-05,0.9995013475418091,0.9995013475418091
36,0.9986333250999451,0.9986333250999451,0.0056658475659787655,0.00027065843460150063,0.9986333250999451,0.9986333250999451,0.999833345413208,0.9998337626457214,0.002011246280744672,7.847230153856799e-05,0.9998337626457214,0.9998337626457214
37,0.9988666772842407,0.998874843120575,0.005438106134533882,0.00024252818548120558,0.9988833069801331,0.9988666772842407,0.9993333220481873,0.9994169473648071,0.0032212971709668636,0.0001251837966265157,0.9995013475418091,0.9993351101875305
38,0.9987999796867371,0.998791515827179,0.005415207706391811,0.00026133895153179765,0.9987999796867371,0.9987833499908447,0.9993333220481873,0.9993351101875305,0.0033742100931704044,0.00015087475185282528,0.9993351101875305,0.9993351101875305
39,0.9985166788101196,0.9985166788101196,0.006749307736754417,0.00032029635622166097,0.9985166788101196,0.9985166788101196,0.999833345413208,0.9998337626457214,0.0028469504322856665,8.592320955358446e-05,0.9998337626457214,0.9998337626457214
40,0.9990666508674622,0.9990666508674622,0.005599461495876312,0.00022709676704835147,0.9990666508674622,0.9990666508674622,0.999833345413208,0.9998337626457214,0.0016790862428024411,4.418126991367899e-05,0.9998337626457214,0.9998337626457214
41,0.9992333054542542,0.9992333054542542,0.0043125939555466175,0.00017023771943058819,0.9992333054542542,0.9992333054542542,0.999666690826416,0.9996675252914429,0.0018908813362941146,6.845851748948917e-05,0.9996675252914429,0.9996675252914429
42,0.9988666772842407,0.998883068561554,0.006048263516277075,0.00026681137387640774,0.9988999962806702,0.9988666772842407,0.9990000128746033,0.9990026354789734,0.003510203445330262,0.000187987694516778,0.9990026354789734,0.9990026354789734
43,0.9991333484649658,0.9991333484649658,0.005034897476434708,0.0002034141798503697,0.9991333484649658,0.9991333484649658,0.999833345413208,0.9998337626457214,0.002024597255513072,4.4642220018431544e-05,0.9998337626457214,0.9998337626457214
44,0.9991666674613953,0.9991830587387085,0.0046120285987854,0.00018631505372468382,0.9991999864578247,0.9991666674613953,0.999833345413208,0.9998337626457214,0.001623281161300838,4.4873886508867145e-05,0.9998337626457214,0.9998337626457214
45,0.9992666840553284,0.9992666840553284,0.004642261657863855,0.00017754248983692378,0.9992666840553284,0.9992666840553284,0.9994999766349792,0.9995013475418091,0.002933276817202568,0.00010522329102968797,0.9995013475418091,0.9995013475418091
46,0.9986000061035156,0.9986000061035156,0.006255959626287222,0.0002961103164125234,0.9986000061035156,0.9986000061035156,0.999833345413208,0.9998337626457214,0.0019405036000534892,4.8818790673976764e-05,0.9998337626457214,0.9998337626457214
47,0.9989833235740662,0.9989833235740662,0.005541904829442501,0.00022801297018304467,0.9989833235740662,0.9989833235740662,0.9993333220481873,0.9993351101875305,0.004411103203892708,0.00016471798880957067,0.9993351101875305,0.9993351101875305
48,0.9989666938781738,0.9989666938781738,0.005501357838511467,0.0002338525519007817,0.9989666938781738,0.9989666938781738,0.999833345413208,0.9998337626457214,0.0017283937195315957,4.2806095734704286e-05,0.9998337626457214,0.9998337626457214
49,0.9987666606903076,0.9987666606903076,0.006311877630650997,0.0002793976163957268,0.9987666606903076,0.9987666606903076,0.9993333220481873,0.9994169473648071,0.0028269519098103046,9.9268821941223e-05,0.9995013475418091,0.9993351101875305
