epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
15,0.9939333200454712,0.9939011335372925,0.024052666500210762,0.0012961039319634438,0.9939379096031189,0.9938666820526123,0.9948333501815796,0.9948470592498779,0.021075695753097534,0.0010712756775319576,0.9948470592498779,0.9948470592498779
16,0.9927833080291748,0.9927891492843628,0.027868181467056274,0.001529696281068027,0.9928472638130188,0.992733359336853,0.937333345413208,0.9366185069084167,0.24935200810432434,0.014002063311636448,0.9382882714271545,0.9350066781044006
17,0.9872833490371704,0.9873509407043457,0.044490206986665726,0.0025953722652047873,0.9875924587249756,0.9871166944503784,0.9848333597183228,0.9847021698951721,0.06182818114757538,0.00329363695345819,0.9848682880401611,0.9845412373542786
18,0.9855999946594238,0.9856494665145874,0.04791667312383652,0.002845456125214696,0.9859418869018555,0.9853666424751282,0.9896666407585144,0.9896097183227539,0.03541141375899315,0.0020923856645822525,0.9896941781044006,0.9895279407501221
19,0.9918500185012817,0.99179607629776,0.03209999203681946,0.0017014405457302928,0.9919983744621277,0.991599977016449,0.9956666827201843,0.9959208965301514,0.019181380048394203,0.0009128868114203215,0.9963430762290955,0.9955119490623474
20,0.9931166768074036,0.9931138157844543,0.028286857530474663,0.0014610413927584887,0.9932145476341248,0.9930166602134705,0.9943333268165588,0.994348406791687,0.02362845279276371,0.0012262833770364523,0.994348406791687,0.994348406791687
21,0.993399977684021,0.9933741092681885,0.02655881643295288,0.001410293742083013,0.9934333562850952,0.993316650390625,0.996666669845581,0.9966755509376526,0.01302708312869072,0.000695421127602458,0.9966755509376526,0.9966755509376526
22,0.9936333298683167,0.9936243295669556,0.025673776865005493,0.0013568033464252949,0.9936494827270508,0.9936000108718872,0.9961666464805603,0.9961768388748169,0.01835770532488823,0.0008909779717214406,0.9961768388748169,0.9961768388748169
23,0.993399977684021,0.9933828115463257,0.026175929233431816,0.0014002727111801505,0.9933995008468628,0.9933666586875916,0.996999979019165,0.9970898032188416,0.01500685140490532,0.0007061912911012769,0.9971742033958435,0.9970079660415649
24,0.9939833283424377,0.994006872177124,0.024858219549059868,0.0012955012498423457,0.9940655827522278,0.9939500093460083,0.9959999918937683,0.9960106611251831,0.0171186663210392,0.0009041032171808183,0.9960106611251831,0.9960106611251831
25,0.9941499829292297,0.9941232800483704,0.023576049134135246,0.0012397817336022854,0.994181752204895,0.9940666556358337,0.996999979019165,0.9970079660415649,0.015166306868195534,0.0007403308409266174,0.9970079660415649,0.9970079660415649
26,0.9942833185195923,0.994257926940918,0.02347123809158802,0.0012355860089883208,0.9942833185195923,0.9942333102226257,0.996666669845581,0.9966755509376526,0.016284987330436707,0.0007977752829901874,0.9966755509376526,0.9966755509376526
27,0.9947500228881836,0.9947581887245178,0.02132469229400158,0.0011105658486485481,0.9947666525840759,0.9947500228881836,0.996833324432373,0.9968417286872864,0.014729862101376057,0.0007168964366428554,0.9968417286872864,0.9968417286872864
28,0.994866669178009,0.9948825240135193,0.02179212123155594,0.0011149764759466052,0.9949333071708679,0.9948333501815796,0.9961666464805603,0.9961768388748169,0.015177027322351933,0.0008594279061071575,0.9961768388748169,0.9961768388748169
29,0.994949996471405,0.994958221912384,0.02093483880162239,0.0010906652314588428,0.9949666857719421,0.994949996471405,0.9965000152587891,0.9964247941970825,0.01555649284273386,0.0007781899184919894,0.996509313583374,0.9963430762290955
30,0.9933666586875916,0.9933743476867676,0.02726302109658718,0.0013916672905907035,0.993399977684021,0.9933500289916992,0.9961666464805603,0.9961768388748169,0.01566977985203266,0.0007928129634819925,0.9961768388748169,0.9961768388748169
31,0.9937833547592163,0.9937915205955505,0.024681832641363144,0.0013200880493968725,0.9937999844551086,0.9937833547592163,0.9941666722297668,0.9941821694374084,0.022041035816073418,0.0011845106491819024,0.9941821694374084,0.9941821694374084
32,0.9957833290100098,0.9957915544509888,0.01768515259027481,0.0009009845671243966,0.9958000183105469,0.9957833290100098,0.9978333115577698,0.997839093208313,0.012173603288829327,0.0005104991723783314,0.997839093208313,0.997839093208313
33,0.9964666962623596,0.9964576959609985,0.014863592572510242,0.0007466531824320555,0.996482789516449,0.9964333176612854,0.9983333349227905,0.9983377456665039,0.009731698781251907,0.0004432790738064796,0.9983377456665039,0.9983377456665039
34,0.9967833161354065,0.9967833161354065,0.013597860932350159,0.0006787203601561487,0.9967833161354065,0.9967833161354065,0.9980000257492065,0.9980053305625916,0.009157082065939903,0.0004054491291753948,0.9980053305625916,0.9980053305625916
35,0.9974666833877563,0.9974666833877563,0.011763086542487144,0.000568270159419626,0.9974666833877563,0.9974666833877563,0.9978333115577698,0.997839093208313,0.008334855549037457,0.0004221739945933223,0.997839093208313,0.997839093208313
36,0.9972000122070312,0.9971997141838074,0.01241603959351778,0.0006236092885956168,0.9972166419029236,0.9971833229064941,0.9944999814033508,0.9945146441459656,0.017433591187000275,0.0011542616412043571,0.9945146441459656,0.9945146441459656
37,0.9966999888420105,0.9967163801193237,0.01395596843212843,0.0007127950666472316,0.9967333078384399,0.9966999888420105,0.9978333115577698,0.997839093208313,0.008627411909401417,0.0004214872606098652,0.997839093208313,0.997839093208313
38,0.9970499873161316,0.9970492124557495,0.012779077515006065,0.0006428281776607037,0.9970999956130981,0.996999979019165,0.9990000128746033,0.9990026354789734,0.0071975491009652615,0.0003234843607060611,0.9990026354789734,0.9990026354789734
39,0.9960833191871643,0.9960896968841553,0.017420247197151184,0.0008579011191613972,0.996147871017456,0.9960333108901978,0.9896666407585144,0.9896941781044006,0.04240473732352257,0.002298575360327959,0.9896941781044006,0.9896941781044006
40,0.9976333379745483,0.9976333379745483,0.010447904467582703,0.0005122471484355628,0.9976333379745483,0.9976333379745483,0.9978333115577698,0.997839093208313,0.009624995291233063,0.0004601135733537376,0.997839093208313,0.997839093208313
41,0.9970499873161316,0.9970412850379944,0.01239513885229826,0.0006335726357065141,0.9970666766166687,0.9970166683197021,0.9984999895095825,0.9985039830207825,0.006818308960646391,0.00034181788214482367,0.9985039830207825,0.9985039830207825
42,0.9962499737739563,0.9962758421897888,0.01544107124209404,0.0008040345273911953,0.9963372945785522,0.9962166547775269,0.9595000147819519,0.9594414830207825,0.18847651779651642,0.00948313344269991,0.9594414830207825,0.9594414830207825
43,0.9973333477973938,0.9973325729370117,0.012553393840789795,0.0006122828926891088,0.9973661303520203,0.9973000288009644,0.9961666464805603,0.9961768388748169,0.009385788813233376,0.000562686356715858,0.9961768388748169,0.9961768388748169
44,0.9972000122070312,0.9971912503242493,0.012663254514336586,0.0006230880971997976,0.9972166419029236,0.9971666932106018,0.9980000257492065,0.9980053305625916,0.008230431005358696,0.0004198008682578802,0.9980053305625916,0.9980053305625916
45,0.9976500272750854,0.9976243376731873,0.011129592545330524,0.0005360844661481678,0.9976500272750854,0.9976000189781189,0.9988333582878113,0.9988364577293396,0.0060343812219798565,0.0002854940539691597,0.9988364577293396,0.9988364577293396
46,0.9975333213806152,0.9975415468215942,0.0109768221154809,0.0005438578082248569,0.9975500106811523,0.9975333213806152,0.9984999895095825,0.9985039830207825,0.0069037508219480515,0.00032058721990324557,0.9985039830207825,0.9985039830207825
47,0.9970166683197021,0.9970161318778992,0.013190521858632565,0.0006561761838383973,0.9970328211784363,0.996999979019165,0.9983333349227905,0.9983377456665039,0.010152068920433521,0.0004192243213765323,0.9983377456665039,0.9983377456665039
48,0.9975833296775818,0.9975915551185608,0.011550786904990673,0.0005540456040762365,0.9976000189781189,0.9975833296775818,0.9984999895095825,0.9985039830207825,0.009269452653825283,0.0004281808505766094,0.9985039830207825,0.9985039830207825
49,0.9973666667938232,0.9973582029342651,0.011641752906143665,0.0005910988547839224,0.9973666667938232,0.9973499774932861,0.9980000257492065,0.9980053305625916,0.011066127568483353,0.00048108454211615026,0.9980053305625916,0.9980053305625916
0,0.8394500017166138,0.7420387268066406,0.49603694677352905,0.029894618317484856,0.7792792320251465,0.7308833599090576,0.9486666917800903,0.9488031268119812,0.15709994733333588,0.010303680785000324,0.948803186416626,0.948803186416626
1,0.9599833488464355,0.9600464105606079,0.11249910295009613,0.007291549816727638,0.9604553580284119,0.9596499800682068,0.9649999737739563,0.9648107290267944,0.10909286141395569,0.007256272714585066,0.9655488729476929,0.9640957713127136
0,0.8924999833106995,0.8426592350006104,0.3604506850242615,0.022130033001303673,0.8580633401870728,0.8354499936103821,0.9571666717529297,0.957599401473999,0.19294551014900208,0.010938224382698536,0.9593121409416199,0.9559507966041565
1,0.9639000296592712,0.9639241099357605,0.11430446058511734,0.007062767166644335,0.9645686745643616,0.9632999897003174,0.9518333077430725,0.9519482254981995,0.1523289531469345,0.009347069077193737,0.952106237411499,0.951795220375061
2,0.9761000275611877,0.9760944843292236,0.07118276506662369,0.004515157546848059,0.9762096405029297,0.9759833216667175,0.9614999890327454,0.9615864753723145,0.12192398309707642,0.007026440463960171,0.9619134068489075,0.9612699747085571
3,0.9794833064079285,0.9795003533363342,0.06859783083200455,0.0041483426466584206,0.9799154996871948,0.9790999889373779,0.9748333096504211,0.9749002456665039,0.09733864665031433,0.005481888074427843,0.9749002456665039,0.9749002456665039
4,0.9878833293914795,0.9878566265106201,0.04600495100021362,0.0025761995930224657,0.9879322648048401,0.9877833127975464,0.9911666512489319,0.9911901354789734,0.041695717722177505,0.0022057569585740566,0.9911901354789734,0.9911901354789734
5,0.9906833171844482,0.9906825423240662,0.03859167918562889,0.0020540051627904177,0.9907333254814148,0.9906333088874817,0.9948333501815796,0.9948470592498779,0.0242917500436306,0.0011641436722129583,0.9948470592498779,0.9948470592498779
6,0.9891666769981384,0.9891235828399658,0.04154764860868454,0.0023156614042818546,0.9891994595527649,0.9890499711036682,0.9776666760444641,0.9777154326438904,0.132097989320755,0.007880214601755142,0.9778762459754944,0.9775598645210266
7,0.9889833331108093,0.9889748692512512,0.03963636979460716,0.002289877273142338,0.9889833331108093,0.9889666438102722,0.9851666688919067,0.9852879047393799,0.0733753889799118,0.004300345666706562,0.9853723645210266,0.985206127166748
0,0.8428999781608582,0.7776894569396973,0.4529351592063904,0.028870029374957085,0.8910297155380249,0.7470499873161316,0.9368333220481873,0.9369010329246521,0.1823369413614273,0.011223053559660912,0.9371407628059387,0.936668872833252
1,0.9578166604042053,0.9578246474266052,0.13778768479824066,0.008443917147815228,0.9582292437553406,0.9574333429336548,0.9723333120346069,0.9724016189575195,0.08837040513753891,0.005520212929695845,0.9725677967071533,0.972240686416626
0,0.0,0.9999994039535522,0.0,366908604416.0,0.9999988079071045,1.0,4.768376129504759e-06,1.0,0.0,364872237056.0,1.0,1.0
