epoch,accuracy,f1_m,loss,meanSquaredError,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_meanSquaredError,val_precision_m,val_recall_m
0,0.9972500205039978,0.9972407817840576,0.011406385339796543,0.0005969725898467004,0.9972828030586243,0.9972000122070312,0.9986666440963745,0.9985039830207825,0.005004727281630039,0.0002985803585033864,0.9985039830207825,0.9985039830207825
1,0.9976666569709778,0.9976664185523987,0.00992447417229414,0.0005055182846263051,0.9976833462715149,0.9976500272750854,0.9986666440963745,0.9985039830207825,0.004485681187361479,0.00025858404114842415,0.9985039830207825,0.9985039830207825
2,0.9979666471481323,0.9979830980300903,0.009068533778190613,0.00045420139213092625,0.9980000257492065,0.9979666471481323,0.9986666440963745,0.9985039830207825,0.004742737859487534,0.0002828822180163115,0.9985039830207825,0.9985039830207825
3,0.9975333213806152,0.9975333213806152,0.01030303817242384,0.0005304586957208812,0.9975333213806152,0.9975333213806152,0.9986666440963745,0.9985039830207825,0.00497434101998806,0.000293581688310951,0.9985039830207825,0.9985039830207825
4,0.9976833462715149,0.9976915121078491,0.01037832535803318,0.0005014062626287341,0.9976999759674072,0.9976833462715149,0.9983333349227905,0.9981715679168701,0.00604705885052681,0.00034025288186967373,0.9981715679168701,0.9981715679168701
0,0.9989166855812073,0.9989248514175415,0.005671469960361719,0.00024117586144711822,0.9989333152770996,0.9989166855812073,0.999833345413208,0.9998337626457214,0.0018323162803426385,4.7152516344795004e-05,0.9998337626457214,0.9998337626457214
1,0.9991999864578247,0.9991999864578247,0.004393416456878185,0.00018065795302391052,0.9991999864578247,0.9991999864578247,0.999833345413208,0.9998337626457214,0.0017490873578935862,4.2976094846380875e-05,0.9998337626457214,0.9998337626457214
2,0.9993000030517578,0.9993000030517578,0.004113289061933756,0.0001597087102709338,0.9993000030517578,0.9993000030517578,0.999833345413208,0.9998337626457214,0.0014169347705319524,4.1717637941474095e-05,0.9998337626457214,0.9998337626457214
3,0.9993500113487244,0.9993500113487244,0.004050104413181543,0.00015093486581463367,0.9993500113487244,0.9993500113487244,0.999833345413208,0.9998337626457214,0.0014735831646248698,4.1675571992527694e-05,0.9998337626457214,0.9998337626457214
4,0.9989333152770996,0.9989333152770996,0.005055395420640707,0.0002345172397326678,0.9989333152770996,0.9989333152770996,0.9990000128746033,0.9990026354789734,0.003281078301370144,0.00016859486640896648,0.9990026354789734,0.9990026354789734
5,0.9988499879837036,0.9988415241241455,0.005926123354583979,0.00025055272271856666,0.9988499879837036,0.9988333582878113,0.999833345413208,0.9998337626457214,0.0016184757696464658,4.5344724640017375e-05,0.9998337626457214,0.9998337626457214
6,0.9986000061035156,0.9986000061035156,0.006062707398086786,0.00028722293791361153,0.9986000061035156,0.9986000061035156,0.9984999895095825,0.9985039830207825,0.005947084631770849,0.0003412530350033194,0.9985039830207825,0.9985039830207825
7,0.9986166954040527,0.9986076951026917,0.006548518314957619,0.00030314433388412,0.9986327886581421,0.9985833168029785,0.999833345413208,0.9998337626457214,0.0017946327570825815,5.6387565564364195e-05,0.9998337626457214,0.9998337626457214
8,0.9988499879837036,0.9988499879837036,0.00509910611435771,0.00023395742755383253,0.9988499879837036,0.9988499879837036,0.999833345413208,0.9998337626457214,0.0015690285945311189,4.3357831600587815e-05,0.9998337626457214,0.9998337626457214
9,0.9991999864578247,0.9992082118988037,0.00498700886964798,0.0001949157303897664,0.9992166757583618,0.9991999864578247,0.999833345413208,0.9998337626457214,0.0014940474648028612,4.164410711382516e-05,0.9998337626457214,0.9998337626457214
10,0.9991166591644287,0.9991166591644287,0.004847443196922541,0.0001940945949172601,0.9991166591644287,0.9991166591644287,0.9994999766349792,0.9995013475418091,0.002819171641021967,0.00012235007307026535,0.9995013475418091,0.9995013475418091
11,0.9987499713897705,0.9987499713897705,0.005573770962655544,0.00027145521016791463,0.9987499713897705,0.9987499713897705,0.9994999766349792,0.9995831251144409,0.002595834666863084,0.00010218644456472248,0.9996675252914429,0.9995013475418091
12,0.9988666772842407,0.998874843120575,0.005807071458548307,0.00024503766326233745,0.9988833069801331,0.9988666772842407,0.999833345413208,0.9998337626457214,0.0015724124386906624,4.2036928789457306e-05,0.9998337626457214,0.9998337626457214
13,0.9988833069801331,0.9988833069801331,0.005456638988107443,0.00024079646391328424,0.9988833069801331,0.9988833069801331,0.999833345413208,0.9998337626457214,0.0015954027185216546,4.187103331787512e-05,0.9998337626457214,0.9998337626457214
14,0.9991499781608582,0.9991499781608582,0.00454079220071435,0.00019246080773882568,0.9991499781608582,0.9991499781608582,0.999666690826416,0.9996675252914429,0.001865433994680643,6.897530693095177e-05,0.9996675252914429,0.9996675252914429
